uniq_id,crawl_timestamp,product_url,product_name,product_category_tree,pid,retail_price,discounted_price,image,is_FK_Advantage_product,description,product_rating,overall_rating,brand,product_specifications
7c4fec2331da8d40f2cb146eb198cb57,2015-12-04 07:25:36 +0000,http://www.flipkart.com/disney-dw100405-digital-watch-boys/p/itmebyjafvbzhzzm?pid=WATEBYJABFE8WYTN,Disney DW100405 Digital Watch  - For Boys,"[""Watches >> Wrist Watches >> Disney Wrist Watches""]",WATEBYJABFE8WYTN,1495.0,1345.0,7c4fec2331da8d40f2cb146eb198cb57.jpg,False,"Disney DW100405 Digital Watch  - For Boys - Buy Disney DW100405 Digital Watch  - For Boys  DW100405 Online at Rs.1345 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",No rating available,No rating available,,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""Yes""}, {""key""=>""Date Display"", ""value""=>""Yes""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""Yes""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Type"", ""value""=>""Digital""}, {""key""=>""Style Code"", ""value""=>""DW100405""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Ideal For"", ""value""=>""Boys""}, {""key""=>""Novelty Feature"", ""value""=>""No""}, {""value""=>""6 Month""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Black""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Dial Color"", ""value""=>""Black""}]}"
b52073e7ed9c00c4108cae4eb0c49c1a,2015-12-04 07:25:36 +0000,http://www.flipkart.com/vizion-8502-7purple-sports-series-digital-watch-boys-girls/p/itmecsw5ykywn7ug?pid=WATECSW5DJ3UBZYT,"Vizion 8502-7PURPLE Sports Series Digital Watch  - For Boys, Girls","[""Watches >> Wrist Watches >> Vizion Wrist Watches""]",WATECSW5DJ3UBZYT,1095.0,595.0,b52073e7ed9c00c4108cae4eb0c49c1a.jpg,False,"Vizion 8502-7PURPLE Sports Series Digital Watch  - For Boys, Girls
                         Price: Rs. 595
				
			Brand: Vizion,Sports Series watch for Kids,1 year manufacturer warranty,Digital display,Automatic movement,Metal Case and solid body ,Dial shape:Round,Dial dimension:22mm ,Strap material:Silicone ,Strap width:20mm,Water resistant,Night display cold backLight, Daily Alarm,Hour minute second ,date week display, 12/24 hour format,Attractive brand packaging- Tuff plastic box,Note: In case of non-receipt of warranty card, please intimate us within 48 hours,Disclaimer: Product color may slightly vary due to photographic lighting sources or your monitor settings (The image has been enlarged for better viewing)
Brand: Vizion,Sports Series watch for Kids,1 year manufacturer warranty,Digital display,Automatic movement,Metal Case and solid body ,Dial shape:Round,Dial dimension:22mm ,Strap material:Silicone ,Strap width:20mm,Water resistant,Night display cold backLight, Daily Alarm,Hour minute second ,date week display, 12/24 hour format,Attractive brand packaging- Tuff plastic box,Note: In case of non-receipt of warranty card, please intimate us within 48 hours,Disclaimer: Product color may slightly vary due to photographic lighting sources or your monitor settings (The image has been enlarged for better viewing)",No rating available,No rating available,,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""Yes, Day and Date Display""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Other Functions"", ""value""=>""Cold Light Button-3 second display, Stopwatch stage timekeeping function, Sleepy function, Service Temperature, Automatic movement sports mode.""}, {""key""=>""Alarm Clock"", ""value""=>""Yes""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""Yes""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Diameter"", ""value""=>""23 mm""}, {""key""=>""Weight"", ""value""=>""25 g""}, {""key""=>""Height"", ""value""=>""180 mm""}, {""key""=>""Width"", ""value""=>""25 mm""}, {""key""=>""Thickness"", ""value""=>""10 mm""}, {""key""=>""Mechanism"", ""value""=>""Automatic""}, {""key""=>""Type"", ""value""=>""Digital""}, {""key""=>""Series"", ""value""=>""Sports Series""}, {""key""=>""Style Code"", ""value""=>""8502-7PURPLE""}, {""key""=>""Occasion"", ""value""=>""Casual""}, {""key""=>""Ideal For"", ""value""=>""Boys, Girls""}, {""key""=>""Novelty Feature"", ""value""=>""StylishDesign, Date And Day Display,Alarm Setting And colorful Cold Backlight For Night Display, Alarm Setting, Solid Body Material And Light Weight""}, {""key""=>""Power Source"", ""value""=>""Battery Powered""}, {""value""=>""1 Year Manufacturing Warranty""}, {""value""=>""Note: The image has been enlarged for better viewing, Color of image are subject to monitor Setting.""}, {""key""=>""Strap Color"", ""value""=>""Purple""}, {""key""=>""Shock Resistance"", ""value""=>""No""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Other Body Features"", ""value""=>""Night display Light,Hourly chime, daily alarm, Date and Week Display,12/24 hour Format, double linked strap Support, Compus design for glass protection""}, {""key""=>""Dial Color"", ""value""=>""Multicolor""}, {""key""=>""Box Material"", ""value""=>""Metal""}, {""key""=>""Strap Type"", ""value""=>""Wrist Band""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Design"", ""value""=>""Belt""}, {""key""=>""Case / Bezel Material"", ""value""=>""Metal""}, {""key""=>""Water Resistance Depth"", ""value""=>""30 m""}, {""key""=>""Clasp Type"", ""value""=>""Buckle""}, {""key""=>""Strap Material"", ""value""=>""Silicone Strap""}, {""value""=>""Watch""}]}"
ee8d9ff65e0fe4278afce7c933d30941,2015-12-04 07:25:36 +0000,http://www.flipkart.com/elantra-s-10-analog-watch-boys-men/p/itmec87guzuc8vzt?pid=WATEC87GMAMZAMWA,"Elantra S 10 Analog Watch  - For Boys, Men","[""Watches >> Wrist Watches >> Elantra Wrist Watches""]",WATEC87GMAMZAMWA,2150.0,950.0,ee8d9ff65e0fe4278afce7c933d30941.jpg,False,"Elantra S 10 Analog Watch  - For Boys, Men - Buy Elantra S 10 Analog Watch  - For Boys, Men  S 10 Online at Rs.950 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",4.5,4.5,,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""no""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""S 10""}, {""key""=>""Ideal For"", ""value""=>""Boys, Men""}, {""key""=>""Occasion"", ""value""=>""Casual, Party-Wedding, Formal""}, {""key""=>""Novelty Feature"", ""value""=>""Stylish look""}, {""value""=>""6 months warrenty""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Black metal""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Water Resistant"", ""value""=>""No""}, {""key""=>""Dial Color"", ""value""=>""Black""}]}"
788dc3a3da91c0f46a7c465e07f91dd4,2015-12-04 07:25:36 +0000,http://www.flipkart.com/marvel-dw100243-digital-watch-boys-girls/p/itme3gezjyzdheff?pid=WATE3GEYE8JQT7WM,"Marvel DW100243 Digital Watch  - For Boys, Girls","[""Watches >> Wrist Watches >> Marvel Wrist Watches""]",WATE3GEYE8JQT7WM,299.0,299.0,788dc3a3da91c0f46a7c465e07f91dd4.jpg,False,"Marvel DW100243 Digital Watch  - For Boys, Girls - Buy Marvel DW100243 Digital Watch  - For Boys, Girls  DW100243 Online at Rs.299 in India Only at Flipkart.com. Buckle Clasp, Multi-color Strap, Contemporary Dial - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",4,4,,"{""product_specification""=>[{""key""=>""Type"", ""value""=>""Digital""}, {""key""=>""Style Code"", ""value""=>""DW100243""}, {""key""=>""Ideal For"", ""value""=>""Boys, Girls""}, {""value""=>""1 Year Domestic Warranty""}, {""key""=>""Dial Shape"", ""value""=>""Contemporary""}, {""key""=>""Strap Color"", ""value""=>""Multi-colored""}, {""key""=>""Clasp Type"", ""value""=>""Buckle""}, {""key""=>""Other Body Features"", ""value""=>""Mineral Glass Dial""}, {""key""=>""Strap Material"", ""value""=>""Plastic Strap""}]}"
29b1ca231e10d5269516b80bf9d0dffc,2015-12-04 07:25:36 +0000,http://www.flipkart.com/lenco-bdblue-tango-analog-watch-men-boys/p/itmeb2fzbk8sfuzg?pid=WATEB2FZUMQU4W7R,"Lenco Bdblue Tango Analog Watch  - For Men, Boys","[""Watches >> Wrist Watches >> Lenco Wrist Watches""]",WATEB2FZUMQU4W7R,1499.0,599.0,29b1ca231e10d5269516b80bf9d0dffc.jpg,False,"Lenco Bdblue Tango Analog Watch  - For Men, Boys - Buy Lenco Bdblue Tango Analog Watch  - For Men, Boys  Bdblue Online at Rs.599 in India Only at Flipkart.com. Sports Watch, Casual Watch, Big Size Dial, Colourful Strap - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",No rating available,No rating available,,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Other Functions"", ""value""=>""Casual Sports Watch""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""No""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Mechanism"", ""value""=>""Quartz""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Series"", ""value""=>""Tango""}, {""key""=>""Style Code"", ""value""=>""Bdblue""}, {""key""=>""Ideal For"", ""value""=>""Men, Boys""}, {""key""=>""Occasion"", ""value""=>""Sports""}, {""key""=>""Power Source"", ""value""=>""Battery Powered""}, {""key""=>""Novelty Feature"", ""value""=>""Sports Watch With Unique Look""}, {""key""=>""Height"", ""value""=>""32 mm""}, {""key""=>""Width"", ""value""=>""32 mm""}, {""key""=>""Thickness"", ""value""=>""18 mm""}, {""value""=>""1 Year""}, {""value""=>""Sporty Look""}, {""value""=>""Watch""}, {""key""=>""Strap Type"", ""value""=>""Linked""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Black""}, {""key""=>""Case / Bezel Material"", ""value""=>""Stainless Steel Back""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Clasp Type"", ""value""=>""Buckle""}, {""key""=>""Dial Color"", ""value""=>""Black""}, {""key""=>""Other Body Features"", ""value""=>""Casual Watch With Sporty Look""}, {""key""=>""Strap Material"", ""value""=>""PU Strap""}]}"
8b268c1e68f198ae2e934717d49f48e9,2015-12-04 07:25:36 +0000,http://www.flipkart.com/d-signer-681gm-wht-analog-watch-men-boys/p/itmeckycadzqydqw?pid=WATECKYCCMXUQQMS,"D'Signer 681GM_WHT Analog Watch  - For Men, Boys","[""Watches >> Wrist Watches >> D'Signer Wrist Watches""]",WATECKYCCMXUQQMS,6995.0,6645.0,8b268c1e68f198ae2e934717d49f48e9.jpg,False,"D'Signer 681GM_WHT Analog Watch  - For Men, Boys - Buy D'Signer 681GM_WHT Analog Watch  - For Men, Boys  681GM_WHT Online at Rs.6645 in India Only at Flipkart.com. - Great Discounts, Only Genuine Products, 30 Day Replacement Guarantee, Free Shipping. Cash On Delivery!",No rating available,No rating available,,"{""product_specification""=>[{""key""=>""Chronograph"", ""value""=>""No""}, {""key""=>""Altimeter"", ""value""=>""No""}, {""key""=>""Date Display"", ""value""=>""Yes""}, {""key""=>""Barometer"", ""value""=>""No""}, {""key""=>""Alarm Clock"", ""value""=>""No""}, {""key""=>""Compass"", ""value""=>""Anlaog""}, {""key""=>""Calendar"", ""value""=>""No""}, {""key""=>""Luminous"", ""value""=>""No""}, {""key""=>""Mechanism"", ""value""=>""Quartz""}, {""key""=>""Type"", ""value""=>""Analog""}, {""key""=>""Style Code"", ""value""=>""681GM_WHT""}, {""key""=>""Occasion"", ""value""=>""Formal""}, {""key""=>""Ideal For"", ""value""=>""Men, Boys""}, {""key""=>""Novelty Feature"", ""value""=>""Day and Date Function, Double Layered Dial""}, {""key""=>""Power Source"", ""value""=>""Battery Powered""}, {""value""=>""1 Yr Plating, 2 Yrs Warranty For Movement and Battery""}, {""key""=>""Dial Shape"", ""value""=>""Round""}, {""key""=>""Strap Color"", ""value""=>""Gold""}, {""key""=>""Scratch Resistant"", ""value""=>""No""}, {""key""=>""Water Resistant"", ""value""=>""Yes""}, {""key""=>""Water Resistance Depth"", ""value""=>""100 m""}, {""key""=>""Dial Color"", ""value""=>""White""}, {""value""=>""Watch, Warranty Card, Watch Box""}]}"
b85f8843bb1c297dd5712f0bd287006d,2016-06-12 08:33:38 +0000,http://www.flipkart.com/santosh-royal-fashion-cotton-embroidered-diwan-set/p/itmejjexzqffezrf?pid=DSTEJJEXFWXKBDYM,SANTOSH ROYAL FASHION Cotton Embroidered Diwan Set,"[""Home Furnishing >> Living Room Furnishing >> Diwan Sets >> SANTOSH ROYAL FASHION Diwan Sets >> SANTOSH ROYAL FASHION Cotton Embroidered Diwan Set""]",DSTEJJEXFWXKBDYM,2199.0,979.0,b85f8843bb1c297dd5712f0bd287006d.jpg,False,"Key Features of SANTOSH ROYAL FASHION Cotton Embroidered Diwan Set Color: Multicolor No of Contents: 8 Diwan Sheet Length225 cm Cushion Cover Length:40 cm,SANTOSH ROYAL FASHION Cotton Embroidered Diwan Set Price: Rs. 979 Add oodles of style to your home with an exciting range of designer furniture, furnishings, decor items and kitchenware. We promise to deliver best quality products at best prices.,Specifications of SANTOSH ROYAL FASHION Cotton Embroidered Diwan Set General Brand SANTOSH ROYAL FASHION Material Cotton Pattern Embroidered Style Code dsnsan-34 Color Multicolor Dimensions Bolster Cover Length 23 inch / 40 cm Cushion Cover Width 15 inch / 40 cm Diwan Sheet Length 88 inch / 225 cm Cushion Cover Length 15 inch / 40 cm Diwan Sheet Width 59 inch / 150 cm In the Box Number of Contents in Sales Package Pack of 8 Sales Package 1 Diwan Sheet,5 Cushion Covers, 2 Bolster Covers Additional Features Fabric Care Machine Washable, Do Not Soak",No rating available,No rating available,SANTOSH ROYAL FASHION,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""SANTOSH ROYAL FASHION""}, {""key""=>""Material"", ""value""=>""Cotton""}, {""key""=>""Pattern"", ""value""=>""Embroidered""}, {""key""=>""Style Code"", ""value""=>""dsnsan-34""}, {""key""=>""Color"", ""value""=>""Multicolor""}, {""key""=>""Bolster Cover Length"", ""value""=>""23 inch / 40 cm""}, {""key""=>""Cushion Cover Width"", ""value""=>""15 inch / 40 cm""}, {""key""=>""Diwan Sheet Length"", ""value""=>""88 inch / 225 cm""}, {""key""=>""Cushion Cover Length"", ""value""=>""15 inch / 40 cm""}, {""key""=>""Diwan Sheet Width"", ""value""=>""59 inch / 150 cm""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 8""}, {""key""=>""Sales Package"", ""value""=>""1 Diwan Sheet,5 Cushion Covers, 2 Bolster Covers""}, {""key""=>""Fabric Care"", ""value""=>""Machine Washable, Do Not Soak""}]}"
a4b09aa7927c59fbb39960b3d7919909,2016-06-12 08:33:38 +0000,http://www.flipkart.com/house-queen-cotton-duvet-cover/p/itmejhvezqqfgrhm?pid=DCVEJHVEMXYT6UF6,House This Queen Cotton Duvet Cover,"[""Home Furnishing >> Bed Linen >> Duvet Covers >> House This Duvet Covers >> House This Queen Cotton Duvet Cover (Grey)""]",DCVEJHVEMXYT6UF6,1160.0,1160.0,a4b09aa7927c59fbb39960b3d7919909.jpg,False,"Key Features of House This Queen Cotton Duvet Cover Material:100% Cotton Outer.Inner Polyfill Thrade :210 Dimension: Duvet Cover 229X274 Cms 1 Double Duvet Cover,Specifications of House This Queen Cotton Duvet Cover (Grey) General Brand House This Closure Button Design Code P21821 Material Cotton Pattern Printed Thread Count 210 Style Code Dco-Smart Stripe-Black Grey Size Queen Color Grey Dimensions Length 107 inch / 274 cm Width 90 inch / 229 cm In the Box Number of Contents in Sales Package Pack of 1 Fabric Care Machine Washable, Do Not Soak Additional Features Reversible No",No rating available,No rating available,House This,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""House This""}, {""key""=>""Closure"", ""value""=>""Button""}, {""key""=>""Design Code"", ""value""=>""P21821""}, {""key""=>""Material"", ""value""=>""Cotton""}, {""key""=>""Pattern"", ""value""=>""Printed""}, {""key""=>""Thread Count"", ""value""=>""210""}, {""key""=>""Style Code"", ""value""=>""Dco-Smart Stripe-Black Grey""}, {""key""=>""Size"", ""value""=>""Queen""}, {""key""=>""Color"", ""value""=>""Grey""}, {""key""=>""Length"", ""value""=>""107 inch / 274 cm""}, {""key""=>""Width"", ""value""=>""90 inch / 229 cm""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 1""}, {""value""=>""Machine Washable, Do Not Soak""}, {""key""=>""Reversible"", ""value""=>""No""}]}"
81e739c7f3be737152f2e6f520e3494b,2016-01-06 18:20:45 +0000,http://www.flipkart.com/riva-carpets-cotton-free-bath-mat-classic-loop-shag-bathmat-ri-527/p/itmeb88tfmzuf7hb?pid=MATEB88TYRSSX8SH,Riva Carpets Cotton Free Bath Mat Classic Loop Shag Bathmat_RI-527,"[""Home Furnishing >> Bath Linen >> Bath Mats""]",MATEB88TYRSSX8SH,1799.0,1799.0,81e739c7f3be737152f2e6f520e3494b.jpg,False,Buy Riva Carpets Cotton Free Bath Mat Classic Loop Shag Bathmat_RI-527 at Rs. 1799 at Flipkart.com. Only Genuine Products. Free Shipping. Cash On Delivery!,No rating available,No rating available,Riva Carpets,"{""product_specification""=>[{""key""=>""Number of Contents in Sales Package"", ""value""=>""2""}, {""key""=>""Brand"", ""value""=>""Riva Carpets""}, {""key""=>""Color"", ""value""=>""Beige""}, {""key""=>""Type"", ""value""=>""Bath""}, {""key""=>""Size"", ""value""=>""Free""}, {""key""=>""Model Name"", ""value""=>""Classic Loop Shag Bathmat_RI-527""}, {""key""=>""Model ID"", ""value""=>""RI-527-I""}, {""key""=>""Material"", ""value""=>""Cotton""}, {""key""=>""Width"", ""value""=>""19 inch / 50 cm""}, {""key""=>""Length"", ""value""=>""29 inch / 76 cm""}]}"
f0938b0d88eac91deee6d5add54097d3,2016-01-06 18:20:45 +0000,http://www.flipkart.com/myesquire-ceramic-burner-pot-lemongrass-liquid-air-freshener/p/itmedjgyd3pdmfcf?pid=AIREDJGYAHPBXTZS,Myesquire Ceramic Burner Pot Lemongrass Liquid Air Freshener,"[""Home Decor & Festive Needs >> Candles & Fragrances >> Home Fragrances >> Aroma Oils >> Myesquire Aroma Oils""]",AIREDJGYAHPBXTZS,349.0,245.0,f0938b0d88eac91deee6d5add54097d3.jpg,False,"Myesquire Ceramic Burner Pot Lemongrass Liquid Air Freshener (30 ml)
                         Price: Rs. 245
				
			Illuminate Every Corner Of Your Living Room In Style With This Home Fragrance Electric Burner Combo With Fragrance That Is Brought To You By Myesquire. This Is A Very Unique, Useful And Value for Money Product For Home Decoration And Fragrance. This Unique Combo Contains Aroma Burner With All Accessories and is ready to use . Put A Small Amount 1-2 Tea Spoon Of Aroma Oil On The Bowl Surface And Light The Tea Light and After Few Minutes As The Oil Heats Up, The Fragrance Will Spread In The Room. And You Will Be All Set To Enjoy The Captivating Aroma. Keep It Away From Children As Surface Becomes Hot.
Illuminate Every Corner Of Your Living Room In Style With This Home Fragrance Electric Burner Combo With Fragrance That Is Brought To You By Myesquire. This Is A Very Unique, Useful And Value for Money Product For Home Decoration And Fragrance. This Unique Combo Contains Aroma Burner With All Accessories and is ready to use . Put A Small Amount 1-2 Tea Spoon Of Aroma Oil On The Bowl Surface And Light The Tea Light and After Few Minutes As The Oil Heats Up, The Fragrance Will Spread In The Room. And You Will Be All Set To Enjoy The Captivating Aroma. Keep It Away From Children As Surface Becomes Hot.",No rating available,No rating available,Myesquire,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Myesquire""}, {""key""=>""Quantity"", ""value""=>""30 ml""}, {""key""=>""Fragrance"", ""value""=>""Lemongrass""}, {""key""=>""Model ID"", ""value""=>""BNW3X10RLGLA""}, {""key""=>""Color"", ""value""=>""White""}, {""key""=>""Weight"", ""value""=>""300 g""}, {""key""=>""Number of Contents in Sales Package"", ""value""=>""Pack of 7""}, {""key""=>""Sales Package"", ""value""=>""Burner Pot, Aroma Oil Rose+Lavender+Lemongrass Each 10 Ml Bottle, 4 Tea Lights""}, {""value""=>""Great Aesthetics, Fragrance""}]}"
e9420e9483f16db81c64dddf99f34841,2016-03-04 17:21:37 +0000,http://www.flipkart.com/dungri-india-craft-ducjug010-ducgl012-2-jug-glass-set/p/itmectxngukgmk7y?pid=JGTECTXNJJFCUCJK,Dungri India Craft Ducjug010-ducgl012-2 Jug Glass Set,"[""Kitchen & Dining >> Tableware & Cutlery >> Jug, Glass & Tray Sets >> Dungri India Craft Jug, Glass & Tray Sets >> Dungri India Craft Ducjug010-ducgl012-2 Jug Glas...""]",JGTECTXNJJFCUCJK,1599.0,1399.0,e9420e9483f16db81c64dddf99f34841.jpg,False,"Key Features of Dungri India Craft Ducjug010-ducgl012-2 Jug Glass Set Jug: Height- 8 inches, Dia - 4.2 inches, Depth 7.5 inches, Width 7 inches,capacity 1744 ml, Weight - 430 Grams,Dungri India Craft Ducjug010-ducgl012-2 Jug Glass Set (Copper) Price: Rs. 1,399 Copper Utensils And Serving Copper Ware Helped To Prevent The Spread Of Diseases. In Many Tests It Showed That 99.9% Of The Bacteria On Copper Alloy Surfaces (With 65% Or Greater Copper Content) Were Eliminated Within 2 Hours Of Exposure. According To Research At Southampton University In The U.K., Mrsa Microbes Remain Alive On Stainless Steel Surfaces For Up To Three Days, Whereas The Same Microbes On A Copper Surface Are Eliminated Within 90 Minutes. These Copper Serving Ware Are Preferred Because It Is Durable And It Has Excellent Characteristics. The Ageless Use Of Copper Bears Testimony To Its Myriad Virtues And Everlasting Appeal. Its Therapeutic Value Has Been Handed Down To Us Through The Ages. In Fact, Water Stored In Copper Ware Is Virtually The Elixir Of Life. Purified, It Helps To Regulate Digestion And Cardiac Orders, The Basis Of Good Health, As Practiced By Ayurveda And Rishits From Old Vedic Times.   Care Tips:  * Clean Your Copperware By Hand And Avoid Dishwasher As The Detergent Can Cause Oxidation Leading To Permanat Damage. * Use A Solution Of Equal Quantities Vinegar Or Lemon Juice And Salt Diluted With Some Water At Such Times But Don'T Use It Regularly. * Avoid Scratchy Cleaners Like Steel Wool. * A Simple, Soft Cleaning Liquid On Soap Base, Hot Water And A Soft Washing Cloth Is Best For Daily Use.,Specifications of Dungri India Craft Ducjug010-ducgl012-2 Jug Glass Set (Copper) General Brand Dungri India Craft Number of Glasses 2 Model Number Ducjug010-ducgl012-2 Type Jug Glass Set Glass Shape Tumblers Material Copper Capacity per Glass 320 ml Jug Capacity 1.7 L Color Gold Dimensions Jug Height 203 mm Glass Diameter 50 mm Jug Depth 190 mm Other Dimensions Glass: Dia - 2"", Height - 4"", capacity - 320 ml, Weight - 75 grams In the Box 1 Jug 2 Glass Set Additional Features Microwave Safe No Care Instructions For Better Washing Result Wash With Pitambari Cleaning Power",No rating available,No rating available,Dungri India Craft,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""Dungri India Craft""}, {""key""=>""Number of Glasses"", ""value""=>""2""}, {""key""=>""Model Number"", ""value""=>""Ducjug010-ducgl012-2""}, {""key""=>""Type"", ""value""=>""Jug Glass Set""}, {""key""=>""Glass Shape"", ""value""=>""Tumblers""}, {""key""=>""Material"", ""value""=>""Copper""}, {""key""=>""Capacity per Glass"", ""value""=>""320 ml""}, {""key""=>""Jug Capacity"", ""value""=>""1.7 L""}, {""key""=>""Color"", ""value""=>""Gold""}, {""key""=>""Jug Height"", ""value""=>""203 mm""}, {""key""=>""Glass Diameter"", ""value""=>""50 mm""}, {""key""=>""Jug Depth"", ""value""=>""190 mm""}, {""key""=>""Other Dimensions"", ""value""=>""Glass: Dia - 2\"", Height - 4\"", capacity - 320 ml, Weight - 75 grams""}, {""value""=>""1 Jug 2 Glass Set""}, {""key""=>""Microwave Safe"", ""value""=>""No""}, {""key""=>""Care Instructions"", ""value""=>""For Better Washing Result Wash With Pitambari Cleaning Power""}]}"
a3dea07b2f7bf48276d32513091be717,2016-06-23 20:12:26 +0000,http://www.flipkart.com/bft-6-w-led-bulb/p/itmejr23af3c5ckw?pid=BLBEJR23J2CTPFAU,BFT 6 W LED Bulb,"[""Kitchen & Dining >> Lighting >> Bulbs >> BFT Bulbs >> BFT 6 W LED Bulb (White)""]",BLBEJR23J2CTPFAU,350.0,350.0,a3dea07b2f7bf48276d32513091be717.jpg,False,"Key Features of BFT 6 W LED Bulb Pack of 1 Bulb,BFT 6 W LED Bulb (White) Price: Rs. 350 Introducing new technology in led lighting LED filament. Best suited for chandeliers table lamps and light fixtures in general as it spreads light 360-degrees,Specifications of BFT 6 W LED Bulb (White) General Brand BFT Model Number BFTCW6 Body and Design Features Material Glass Bulb Base B22 Lighting Features Light Color White Bulb Type LED Lumen 700 Power Features Power Consumption 6 W In the Box Sales Package 1 Bulb Pack of 1",No rating available,No rating available,BFT,"{""product_specification""=>[{""key""=>""Brand"", ""value""=>""BFT""}, {""key""=>""Model Number"", ""value""=>""BFTCW6""}, {""key""=>""Material"", ""value""=>""Glass""}, {""key""=>""Bulb Base"", ""value""=>""B22""}, {""key""=>""Light Color"", ""value""=>""White""}, {""key""=>""Bulb Type"", ""value""=>""LED""}, {""key""=>""Lumen"", ""value""=>""700""}, {""key""=>""Power Consumption"", ""value""=>""6 W""}, {""key""=>""Sales Package"", ""value""=>""1 Bulb""}, {""key""=>""Pack of"", ""value""=>""1""}]}"
